feature	VK_170831_025	VK_170831_037	VK_170831_043	VK_170831_073	VK_170831_079	VK_170831_103	VK_170831_115	VK_170831_163	VK_170831_169	VK_170831_175	VK_170831_187	VK_170901_037	VK_170901_055	VK_170901_061	VK_170901_091	VK_170901_097	VK_170901_121	VK_170901_139	VK_170901_151	VK_170901_163	VK_170901_175
strain	daf16	daf16	daf16	daf16	N2	daf16	N2	daf16	N2	daf16	N2	N2	N2	N2	daf16	N2	daf16	daf16	N2	N2	N2
180.0756_90.8	 6113289.0	11474570.0	 3640033.0	10844520.0	   20276.7	  971685.1	 6964960.0	 8392890.0	   20276.7	13522420.0	 7010720.0	 1297582.0	 9281152.0	 4601378.0	 8146522.0	 3663038.0	 1672167.9	  637016.3	 4174095.0	15207030.0	   31809.6
180.0873_40.1	2033445.0	2459003.0	1624240.0	2803477.0	 142850.9	 384499.5	 810885.6	2158774.0	 161912.5	1892306.0	1121694.0	  93489.8	1139607.0	  31089.0	2222400.0	1507607.0	1501118.4	1172233.0	 874161.5	1687423.0	      0.0
180.1181_285.7	  39080.4	  39080.4	1035924.0	  39080.4	  39080.4	  39080.4	1963901.0	  39080.4	  39080.4	  39080.4	 607360.0	 622305.5	 550834.9	1112676.0	      0.0	 470448.7	      0.0	 557557.2	 404708.1	5178020.0	2563843.9
180.1373_101.3	  458913.5	       0.0	 8244779.0	   87293.2	 3949706.0	 1267771.0	11918380.0	 1557096.0	  923603.6	 2214419.0	 4353540.0	 4184712.0	 2341416.0	 1273537.0	 1699188.0	 5267135.0	 1062169.0	 3068783.0	 2668533.0	16260010.0	  530194.1
180.6029_126.4	  39522.5	1681897.0	1823860.0	2901626.0	2647564.0	 295585.5	3136579.0	  39522.5	 818941.3	  39522.5	 999032.0	 769236.6	1675351.0	1250612.0	      0.0	2276532.0	      0.0	1820821.0	1225001.0	5797736.0	      0.0
180.6157_98.9	 451006.1	 970387.9	3205310.0	 173920.4	2519398.0	1651227.0	4531957.0	  92771.7	   3977.3	   3977.3	1711601.0	 955155.4	1024652.0	 284218.7	  27898.5	1885700.0	  27898.5	 840243.5	1658210.0	6547572.0	  27898.5
180.6214_286.5	  689332.8	  613137.2	 4753439.0	 1395806.0	   22912.1	   22912.1	 7688518.0	   22912.1	   22912.1	   22912.1	 2745802.0	 2141335.0	 1258587.0	  703467.5	  568715.8	 3023776.0	   47860.1	 1489718.0	 1817924.0	10795190.0	  244094.4
181.0066_74.2	   2177.0	   2177.0	 138218.6	   2177.0	   2177.0	   2177.0	   2177.0	   2177.0	   2177.0	   2177.0	 117751.0	3673786.0	  11203.0	  11203.0	 658662.7	 148971.6	 100121.6	  11203.0	  11203.0	  11203.0	  11203.0
181.0193_188.7	      0.0	      0.0	 652944.0	1526960.0	      0.0	      0.0	1060366.0	      0.0	      0.0	 868258.0	      0.0	      0.0	 857246.5	  48373.0	  48373.0	 893032.2	  48373.0	  48373.0	  48373.0	2073342.0	  48373.0
181.1133_101.8	  38275.2	  38275.2	1542716.0	  38275.2	  38275.2	  38275.2	2344257.0	  38275.2	  38275.2	  38275.2	1057493.0	1264240.0	 999649.5	      0.0	      0.0	1611098.0	      0.0	3030172.0	1577194.0	5187716.0	      0.0
181.1259_94.4	   71176.4	   71176.4	 5451532.0	   71176.4	 1898328.0	  909323.5	11472840.0	   71176.4	 1027571.0	   71176.4	 2066722.0	 2487007.0	 2155410.0	 1807349.0	       0.0	 2989405.0	       0.0	 1628253.0	 1672306.0	10085760.0	       0.0
181.6052_128	 170551.5	 295355.2	1935502.0	3688298.0	1195923.0	 465825.0	3287828.0	2827731.0	4893690.0	 184215.3	 907708.8	 900180.3	 688998.9	 634757.9	  81326.8	2289155.0	  81326.8	1175698.0	1004118.0	5950865.0	 156353.9
181.6235_289.4	   5661.5	1331799.0	2352363.0	   5661.5	   5661.5	   5661.5	2437510.0	 128755.9	   5661.5	2797306.0	1172672.0	1591373.0	 594681.3	 377182.7	 340812.9	1281617.0	  35323.0	 718590.2	 648201.5	5931830.0	  35323.0
182.0015_74	 615560.1	 439669.5	 137698.3	   1644.8	 388911.4	  19684.9	      0.0	  20191.6	  12081.6	1404345.0	  84466.3	1721182.0	1048325.0	  31454.6	 942873.7	 635287.0	 274061.7	  88422.4	 693142.5	 864852.1	 711752.1
182.058_62.9	       0	       0	 2030528	       0	       0	       0	       0	       0	       0	       0	 3268366	       0	 1170106	 9660949	 1170106	 1170106	 1170106	 1170106	 1170106	 1170106	16614470
182.0673_44.5	1412364.0	1221968.0	1656559.0	1025536.0	      0.0	 814625.1	2962523.0	 760890.7	      0.0	1073508.0	4551584.0	1638708.0	 419407.8	 113029.9	 848031.8	 514707.5	1385878.8	2586008.0	 696884.6	7550703.0	 113029.9
182.0813_55.7	24527860	25745190	36045120	26361220	 6636283	13257940	52339570	18971060	 6339130	25335710	27890040	16434300	40430260	 9432923	24724060	41433580	13880001	19321340	21828560	73118910	 7007474
182.1031_125.7	  18834.8	  18834.8	1383873.0	  18834.8	3206311.0	 238334.8	2507822.0	  18834.8	  18834.8	  18834.8	 830087.0	 863417.2	 762191.2	      0.0	      0.0	1214077.0	      0.0	 670018.2	 643504.6	3244148.0	      0.0
183.0308_133.3	3925590.0	5913695.0	5219676.0	5047942.0	  42824.4	1651222.0	 285203.2	3223131.0	  58818.1	5183817.0	2034500.0	 919012.5	1194449.0	      0.0	4025354.0	1092954.0	2053457.1	      0.0	1216183.0	2943001.0	      0.0
183.0334_220.5	 3998470.0	 4714032.0	 2335224.0	10605480.0	 1422569.0	 2188825.0	 4264021.0	 1938809.0	  711851.8	 4207655.0	 2046764.0	 1121582.0	 3305833.0	 1209799.0	 1916640.0	 1614033.0	  623622.9	 3170028.0	  492028.3	 4325861.0	  299637.0
183.0369_222.6	 709237.1	1024444.0	1577991.0	1674115.0	  14386.8	 977336.3	1439689.0	1799915.0	  25386.5	3201155.0	1850077.0	 483637.0	2489736.0	      0.0	1931919.0	1488776.0	 282941.1	1671106.0	 244637.3	3760332.0	   8599.0
183.0846_53	  139756.2	  139756.2	11437430.0	12902020.0	  139756.2	  139756.2	13141510.0	  139756.2	  139756.2	35130920.0	19031220.0	  139756.2	 8827702.0	       0.0	 4824797.0	12760280.0	       0.0	       0.0	 9868290.0	 6195701.0	       0.0
183.0918_28.3	 1270899.0	 1533981.0	18548920.0	 1185067.0	  784389.2	 1990682.0	 1153802.0	  962852.5	  663759.5	 1655852.0	  898892.2	  983353.7	  716682.8	  765016.9	 1925276.0	 3778347.0	 1354287.3	14683280.0	 1522262.0	 3709837.0	  579583.1
183.113_19	 157327.1	   4158.6	2046013.0	   4158.6	 169467.8	   4158.6	 574293.5	   4158.6	  85753.8	   4158.6	  65886.3	  31246.4	   6101.3	   6101.3	   6101.3	  95589.4	 433505.2	1620213.0	 103174.7	 150594.3	   6101.3
183.1233_55.5	  358077.0	  222820.2	  222820.2	11706760.0	 2398212.0	 7122187.0	 3980105.0	  222820.2	 5907102.0	 5626069.0	12760060.0	 1486911.0	       0.0	       0.0	 3903389.0	 4812558.0	 3021397.2	 3628352.0	       0.0	 5114207.0	 6531629.0
184.0277_124.6	 2409148.0	 4279076.0	   47528.2	 6112040.0	   47528.2	   47528.2	 1222535.0	 2579313.0	   47528.2	12706950.0	   47528.2	   47528.2	 4530615.0	       0.0	       0.0	 3656876.0	 3332404.1	       0.0	       0.0	 5437565.0	       0.0
184.0576_68.5	 5327007.0	17265940.0	10644930.0	15998610.0	       0.0	 4381267.0	 6243937.0	 9376045.0	       0.0	23176860.0	 7857355.0	 3794554.0	 9837422.0	  961441.8	 3978057.0	10960730.0	 5808480.7	 5095639.0	 3392287.0	33406840.0	 1544163.1
184.0733_132.1	1307486000	1858808000	 473826800	1999265000	  63442940	 261229800	 552806100	1394423000	  46992450	1741648000	 702280800	 200025100	1174422000	  43798350	1607577000	 700778800	 872918680	 326587400	 223694500	1568032000	  11743068
184.0734_37.1	 655358.8	 819999.0	 620523.0	 807870.4	 227407.0	 220298.9	 968374.2	1152320.0	 304940.9	 575738.7	1045593.0	2231061.0	 879579.9	1104791.0	2059217.0	 836053.1	2274458.5	2008774.0	1836915.0	1037428.0	1172504.3
184.0949_59.3	18824970.0	18345410.0	 3781532.0	21880470.0	  224650.5	 2130293.0	10510070.0	15116490.0	 2544942.0	11112490.0	14056260.0	 4749024.0	14564380.0	 5005133.0	14707850.0	 9962679.0	12665074.2	 8647389.0	 8648772.0	14970220.0	14088768.4
184.1188_125.8	3185677.0	3986908.0	1695954.0	6778260.0	  23756.7	  23756.7	1442020.0	3972165.0	  23756.7	4544199.0	1850154.0	1232353.0	2473951.0	      0.0	5878872.0	2228999.0	2770596.3	      0.0	 816444.1	3961103.0	      0.0
184.6182_93.6	  137149.4	  137149.4	 1007204.0	12023490.0	  137149.4	  278143.8	 2196949.0	  137149.4	  137149.4	  137149.4	 2604074.0	 1085508.0	 1992581.0	 4784628.0	 6498546.0	 1142831.0	       0.0	  547282.5	  237729.3	 4457556.0	 8036205.6
184.9798_32.9	 988916.9	1162425.0	  38840.3	1120867.0	  38840.3	  38840.3	  38840.3	1582400.0	  38840.3	 976950.2	1233647.0	1518796.0	1784278.0	1201100.0	1551266.0	 530172.9	1196042.8	      0.0	 627811.3	      0.0	 919768.6
185.0324_82.4	5071090	8001848	3751683	4010984	      0	      0	2768988	2426374	      0	4895545	2341677	1676502	2668345	 571244	2990492	2912938	2129308	 571244	3258675	3588180	 571244
185.0702_122.4	3159499.0	5038073.0	1171162.0	5935117.0	  65526.6	 721390.7	1208102.0	3169174.0	 935268.5	4415493.0	1696422.0	 719885.9	3566603.0	      0.0	3859027.0	1923265.0	2279410.1	1173346.0	 973468.1	4769160.0	      0.0
185.0768_131.5	 69417330.0	 94136940.0	 25120570.0	110397200.0	  2433398.0	 11854940.0	 26960400.0	 75186590.0	  1915109.0	 96781680.0	 34739040.0	  8373564.0	 60487080.0	   735447.2	 86604900.0	 37104060.0	 47303724.0	 15130450.0	  9173304.0	 84528740.0	        0.0
185.0922_18.8	 279716.0	  81388.2	4915362.0	  40011.3	 101524.7	 572545.1	 167872.7	  95903.3	  93048.3	1679817.0	  86724.4	 151563.0	 112215.8	  81253.7	  48018.2	 730692.4	  80153.2	4363162.0	  64054.4	  54781.3	  25499.0
185.0979_66.2	 2975718.0	 3004256.0	    6388.4	 9799203.0	    6388.4	17621370.0	 1331579.0	  689985.2	    6388.4	12359030.0	 1359784.0	    6388.4	14585280.0	  216336.6	  684444.7	 5618302.0	 3391393.4	 5161410.0	 8553452.0	  783600.9	  216336.6
185.1034_285	1900125.0	  72700.2	4677197.0	  58113.2	  58113.2	  58113.2	8099784.0	  58113.2	1052755.0	  58113.2	2725977.0	2295901.0	1161706.0	 582786.7	      0.0	2934156.0	 331555.5	1798637.0	1394787.0	4405195.0	 196234.3
185.1285_112.1	2183385.0	2061371.0	1108078.0	1423990.0	 378000.6	1228043.0	2410877.0	1356671.0	 751588.1	1595248.0	 760023.8	 955683.0	2180334.0	 277234.2	 815420.0	1127544.0	1297712.1	1214283.0	1064600.0	1936864.0	 253201.7
185.5895_95.8	14214	14214	14214	14214	14214	14214	14214	14214	14214	14214	14214	14214	    0	    0	    0	    0	    0	    0	    0	    0	    0
186.0165_81	 6044570.0	10101980.0	 3469598.0	11810400.0	 3859540.0	 1539814.0	 5750358.0	 9349761.0	  301306.5	10976410.0	 7225299.0	 3218269.0	 7705011.0	 1591440.0	 6200356.0	 6212137.0	 3969810.8	 2069709.0	 1394462.0	10089190.0	  580629.2
186.0172_267.8	23435650.0	26040810.0	 1091130.0	12764760.0	 1255060.0	 2737208.0	11332520.0	 9370270.0	 1619710.0	 6253275.0	20550600.0	 1366799.0	27481360.0	 1826657.0	 3786688.0	 4207343.0	11837244.6	  593482.2	 3315736.0	 2032806.0	 1423595.2
186.0775_126.5	 9283211.0	13051560.0	 2849653.0	15267300.0	  155533.3	 1582690.0	 3546240.0	 9573524.0	  158725.5	12638530.0	 4149044.0	 1433571.0	 9411819.0	   12843.8	12227550.0	 4804096.0	 7186778.8	 3578675.0	 2378831.0	13130420.0	       0.0
186.1055_290.5	  20009.9	  20009.9	1887360.0	  20009.9	  20009.9	  20009.9	1998420.0	  27197.5	  20009.9	  30879.4	1548439.0	 852399.2	 746644.3	 277277.2	   6161.8	 928293.1	  10108.0	 629009.0	 493665.1	3500153.0	 322660.6
186.1364_272.7	  55167.3	  55167.3	2085324.0	  55167.3	  55167.3	 134294.2	5016948.0	  55167.3	 366257.6	  55167.3	1089370.0	1555561.0	 279020.0	 826511.1	      0.0	1815872.0	      0.0	1693498.0	 937742.1	1637005.0	 203167.2
186.149_26.1	 4509286	 5096953	15478990	 7555029	 2196943	 4663220	 8462002	 6190142	 2071256	10579870	14918020	 3549044	13012260	 3096764	 9044440	10320640	 3772498	 6515031	 5682781	36926140	 2089056
186.9562_21	342704.0	261986.4	717505.5	383960.2	 50831.9	202275.6	197577.6	291776.9	155773.9	 49261.7	134885.7	  1866.8	100862.2	106661.4	204812.5	153766.4	566148.4	140386.7	237360.7	158231.3	170367.5
187.0714_89	1888556.0	2300648.0	1950248.0	5061801.0	      0.0	5502294.0	 721188.8	2290050.0	      0.0	3376034.0	1327845.0	2110222.0	1860646.0	8755406.0	6107706.0	 891846.0	1080134.0	 401920.0	 477518.2	1344462.0	 131668.4
187.1078_71.5	16649750.0	20126780.0	 8675210.0	 8119506.0	  168214.4	 2961646.0	 1818166.0	 5316316.0	  711908.1	 5388297.0	  854144.7	 1438974.0	 1260831.0	       0.0	 9637716.0	 2351271.0	 7911392.8	 6997332.0	 1292600.0	 5334908.0	       0.0
187.132_94.2	  18353.4	   3003.7	2694864.0	   3003.7	 365934.9	 815129.8	3885302.0	  35740.7	  50620.3	  18363.0	2839232.0	2157960.0	1558633.0	 401985.6	  57478.8	1901345.0	  25849.5	1400796.0	 865036.0	5288696.0	 207268.8
187.1441_92.3	 225590.9	 262969.5	5410142.0	  78426.0	1066579.0	1587376.0	7725975.0	  35193.3	 854330.7	 213505.3	2509297.0	2818065.0	1454090.0	1808158.0	  67355.6	3708617.0	 199966.8	1860322.0	1709046.0	9206207.0	1424667.3
187.1523_20.8	 475397.0	 436216.7	1332905.0	 675228.7	 107462.9	 321788.3	 676074.7	 960139.6	  57024.8	1144953.0	1214705.0	 346338.1	1030912.0	 179280.7	 553661.7	 684651.8	 954598.3	 304021.1	 695491.2	2984141.0	 169339.3
187.1554_31.1	 2926756.0	 4471701.0	15857240.0	22814550.0	 1768831.0	 2078194.0	 2886071.0	20683800.0	  852520.6	40502960.0	 1304434.0	  736120.9	 1862214.0	   67204.2	24850030.0	16395380.0	 2912481.6	 4991786.0	 1813496.0	18705900.0	       0.0
187.6109_124.4	  59907.7	  59907.7	1195890.0	  59907.7	  59907.7	  59907.7	1674385.0	  59907.7	  59907.7	  59907.7	 602407.9	 630321.7	      0.0	      0.0	      0.0	 742233.0	      0.0	2287515.0	1154210.0	1413356.0	      0.0
187.6236_102.1	 1919486.0	 1424267.0	 7360173.0	 1232830.0	 2658994.0	 1174658.0	12600350.0	  824419.7	  976261.1	 7058402.0	 2760850.0	 2571162.0	 2341670.0	 1309250.0	   94514.4	 3454308.0	 1672330.6	 2310426.0	 1407136.0	11109470.0	  335829.2
187.6292_281.7	 1667263.0	 1169434.0	 5344870.0	   39437.8	   39437.8	   39437.8	 8953679.0	  502181.3	   39437.8	   39437.8	 2499253.0	 2912590.0	 1043266.0	 1255174.0	  595299.0	 3491280.0	    9304.2	 1980335.0	 2561182.0	10700610.0	  371954.8
187.6418_280.1	  151485.6	 1281718.0	 7494975.0	  619130.4	  151485.6	  512577.7	16767340.0	 1091395.0	  545734.3	  151485.6	 3584532.0	 4680637.0	 4244801.0	 1155005.0	 1173671.0	 9489278.0	       0.0	 5067167.0	 3949450.0	 3823130.0	    2155.0
188.0352_83.1	      0.0	      0.0	      0.0	      0.0	      0.0	      0.0	      0.0	  23740.9	4839156.0	 336833.1	 111291.1	2913883.0	 103272.7	  71608.4	 117393.5	 956492.7	 699235.3	  71608.4	  71608.4	  71608.4	  71608.4
188.0707_43.6	185376900	183189300	238478700	212478800	 18545630	 63856690	217502000	156666900	 11340450	219159700	186498400	 78178890	230093300	 53460180	206569500	256865000	101674776	113379100	110058100	397047900	 26399758
188.0916_21.3	 89632380.0	   473447.9	   212853.3	206395900.0	   519506.1	  1277768.0	   386034.8	174571100.0	   362350.9	117517600.0	108070500.0	 30580890.0	   356033.0	  5939125.0	 91569760.0	249884800.0	 57651016.0	 54257320.0	 63146830.0	   356033.0	   478696.7
188.1434_274.6	  36252.6	  36252.6	1165536.0	  36252.6	  36252.6	  36252.6	2794131.0	  36252.6	  36252.6	  36252.6	 855567.1	1242097.0	 418524.9	 284512.7	      0.0	 569815.6	1251672.6	 532535.3	 737293.6	 686787.8	 114412.5
188.1646_27.1	 6545388.0	 6390053.0	18416570.0	 8908565.0	 1576061.0	 3846359.0	13491740.0	 7511877.0	  919565.5	14330630.0	17367310.0	 3563106.0	13530970.0	 3079115.0	10141020.0	15770690.0	 4712562.7	 6248904.0	 6501647.0	37891840.0	 1150831.9
188.1758_89.4	 2887469.0	 4090580.0	96625690.0	 4012002.0	  513841.9	 3084911.0	 3626292.0	 2062379.0	 1203887.0	 3038420.0	 2287904.0	 2266326.0	 2083222.0	       0.0	 1464349.0	 3966719.0	  903979.9	67688620.0	 1537426.0	31793240.0	  689960.8
188.6313_287.7	   18632.7	 2493157.0	 4571587.0	   18632.7	   18632.7	   18632.7	 8757218.0	   18632.7	   18632.7	  788254.7	 2678108.0	 3028992.0	 1795539.0	  668456.2	   64217.9	 3378561.0	  277302.6	 1779602.0	 1619089.0	13139700.0	   64217.9
189.0739_43.1	21231350	20500620	28057340	24501640	 2425950	 8228238	25426040	19191180	 1130324	26129550	21704500	 9477024	27047060	 6092455	24349500	30060670	11499441	13760760	13426040	46621280	 3473614
189.087_68.6	 669015.2	1593990.0	1439099.0	1776503.0	 707302.3	 124080.5	 124080.5	2420983.0	 124080.5	1943987.0	2023773.0	3763856.0	3368697.0	      0.0	 150235.0	 758706.3	 250051.5	2622190.0	      0.0	1583893.0	      0.0
189.1234_48.8	 30944260	 41767390	141921500	 22401620	 12353440	 37651310	187124500	 14818210	 10817230	 25056880	 79022840	 57790650	 77555470	 19532160	 17802850	111473700	 14660540	 62145310	 37789610	182804400	  6089922
189.1344_92.3	4985990.0	4946244.0	1900913.0	8804269.0	      0.0	1147865.0	1569085.0	6090454.0	      0.0	7652028.0	2804247.0	 313698.9	4591288.0	4721335.0	6894694.0	2570960.0	3052922.5	1226375.0	1339099.0	9345194.0	 590555.1
189.1598_112.6	2700804.0	1846429.0	2785789.0	2068002.0	      0.0	      0.0	 532214.4	1474521.0	      0.0	3251638.0	1009082.0	      0.0	4357007.0	2280136.0	4481818.0	3777794.0	3840730.1	4398139.0	3125732.0	4790013.0	2280135.5
189.1679_27.8	1271564.0	 652682.4	1580461.0	 852431.3	      0.0	 338959.5	1584122.0	      0.0	      0.0	1184412.0	1821481.0	1851508.0	 873311.4	5851204.0	 859290.7	 954145.9	  90360.2	 801562.5	 472747.9	2965420.0	  90360.2
189.1791_88.9	  15861.4	  15861.4	8454156.0	  15861.4	  15861.4	  15861.4	  15861.4	  15861.4	  15861.4	  15861.4	  15861.4	  15861.4	      0.0	      0.0	      0.0	      0.0	      0.0	4117483.0	      0.0	6122344.0	      0.0
189.4881_197.9	  72499.3	  72499.3	  72499.3	  72499.3	  72499.3	  72499.3	  72499.3	  72499.3	  72499.3	  72499.3	  72499.3	  72499.3	      0.0	      0.0	      0.0	6407675.0	      0.0	      0.0	      0.0	      0.0	 356520.8
190.0118_55.6	  33529.1	  33529.1	3427543.0	  33529.1	1191272.0	6288201.0	  33529.1	  33529.1	9491909.0	  33529.1	  33529.1	  33529.1	      0.0	4242084.0	      0.0	      0.0	      0.0	2174513.0	      0.0	      0.0	      0.0
190.0713_30.4	  682379.2	 1286858.0	46844090.0	 2110640.0	   87823.5	 1975766.0	 1231874.0	 1431031.0	  783466.9	 2164138.0	 1450987.0	 1593709.0	 1498956.0	  541333.4	 1058487.0	 1096307.0	  437745.5	33177420.0	  998735.5	  866038.1	  413488.8
190.0765_44.2	1059778.0	1269009.0	 618105.9	3658516.0	 210619.4	 301694.7	  75256.1	 622446.2	  75256.1	 994772.4	1096964.0	3299769.0	3292787.0	1201919.0	1041619.0	2101041.0	 839329.7	      0.0	2849774.0	1887631.0	 957855.5
190.0823_89.9	 1109285.0	 1817149.0	  499307.5	  404121.8	   72782.8	   72782.8	 1147236.0	  501349.8	   72782.8	10003600.0	 1191442.0	 2695279.0	  591928.1	   39669.2	 9981036.0	  971082.5	 2724383.6	   39669.2	 7217268.0	  988086.7	   39669.2
190.0863_19.9	 230490.6	  72004.7	1846420.0	      0.0	      0.0	  21652.6	  69717.0	  88898.9	  46967.7	1078762.0	  47939.6	  63429.8	 342745.1	 142147.1	 285066.5	 840746.4	 145475.8	1066229.0	 145417.0	 188035.7	 173827.6
190.1267_40.6	 1879922.0	 2561054.0	 9770006.0	 1832366.0	  806982.9	 2006720.0	15158810.0	 1267182.0	 5463697.0	 2067975.0	 5402487.0	 4075778.0	 4952277.0	 1158050.0	  822481.9	 7684329.0	 2167540.8	 3527729.0	 2403576.0	13893740.0	  567282.1
190.138_97.4	292522.9	255378.8	  2066.1	410009.5	  2066.1	  2066.1	  2066.1	412418.8	  2066.1	417698.4	  2066.1	  2066.1	 27548.0	 27548.0	492189.5	 27548.0	968519.2	 27548.0	 27548.0	452039.3	 27548.0
190.9101_62.3	397731.7	287825.2	963166.6	417655.1	442862.4	462417.1	591993.8	191458.4	332821.7	283276.5	210325.5	370638.3	812439.3	     0.0	229557.3	308856.1	100659.4	630814.2	199813.6	309965.3	686712.0
190.9952_221.5	 3885205.0	 5196314.0	 3788133.0	12361070.0	   66677.4	 2035596.0	 5339675.0	 3691791.0	   66677.4	 5961578.0	 5187061.0	 1843482.0	 5027364.0	       0.0	 2805698.0	 4468383.0	 1381097.6	 2427948.0	 2061060.0	 6700726.0	       0.0
190.9954_51.1	1224409.0	 331707.2	3914244.0	1220388.0	  12659.0	 366439.3	 155303.0	 618051.1	  12659.0	 906355.0	 409385.2	  12659.0	 324976.6	   5232.1	 748540.9	1601877.0	 268048.3	3899986.0	 924139.1	1624050.0	   5232.1
191.0222_237	2649332.0	4326647.0	  20859.6	2335695.0	  20859.6	 837911.8	3296416.0	3547925.0	  20859.6	8288650.0	5200796.0	1571114.0	4746276.0	   7822.5	2569867.0	3646439.0	1330656.7	1188570.0	2391126.0	8901501.0	   7822.5
191.0403_87.3	14627830.0	15264050.0	 5091027.0	 9513354.0	  456455.0	 2894660.0	 6745223.0	 8689989.0	  686657.1	13538990.0	10998820.0	 4977758.0	 8390295.0	 5135192.0	10252420.0	 8312990.0	14511247.1	 4034275.0	 5468971.0	15952100.0	 1442389.3
191.0484_36.8	 8293801.0	 8934739.0	 2895819.0	14859940.0	  282336.8	 3392336.0	12473360.0	 6504144.0	  994948.6	 8537133.0	25662610.0	 5648580.0	13665870.0	  380111.7	 8580106.0	 8888640.0	 3993155.9	 2610925.0	 4008061.0	17418140.0	       0.0
191.0566_33.8	  7185.0	443463.5	868944.8	461905.1	  7185.0	  7185.0	  7185.0	460630.7	  7185.0	583118.0	502216.2	  7185.0	622232.3	778704.9	     0.0	357756.3	250892.1	477770.0	     0.0	386240.7	     0.0
191.0662_92.2	 942703.7	1003211.0	  30465.7	 655213.2	  30465.7	  30465.7	  30465.7	1041175.0	  30465.7	 803900.7	3899920.0	  30465.7	4478912.0	      0.0	1130799.0	4172842.0	 665219.5	      0.0	      0.0	1142999.0	      0.0
191.1027_177.7	 9187162.0	14681540.0	 8119529.0	 8662325.0	12500740.0	 6204512.0	 4594326.0	 6112370.0	11789360.0	 8182916.0	 6476353.0	 2124406.0	 5298308.0	  402264.2	 9928272.0	 3507677.0	 8275437.0	 4825962.0	 1731510.0	14276570.0	 6948479.1
191.5502_222.7	      0.0	1242859.0	1726976.0	3245215.0	      0.0	      0.0	      0.0	3905206.0	      0.0	6262427.0	5852664.0	  99725.0	  23185.6	  23185.6	  23185.6	5508962.0	  23185.6	  23185.6	  23185.6	6715212.0	  23185.6
191.9773_69.4	1510274.0	1837686.0	1468329.0	2601724.0	  82922.1	  82922.1	1640928.0	1915396.0	  82922.1	5160764.0	 959314.1	 328183.1	1776520.0	      0.0	2564877.0	1826693.0	1980965.1	 549406.2	 450380.0	5501978.0	      0.0
191.9824_63	 361064.3	 231912.2	2173268.0	8682860.0	      0.0	      0.0	      0.0	      0.0	      0.0	      0.0	      0.0	      0.0	 168363.0	 168363.0	 168363.0	2126868.0	 190837.0	4386184.0	 168363.0	 168363.0	 168363.0
192.0243_81.4	15297840.0	22280650.0	 6328544.0	17739850.0	  450025.2	 1128888.0	 8339948.0	13041240.0	  298693.4	17658980.0	13672890.0	 3878837.0	14234350.0	 2876285.0	17101990.0	12605680.0	16483133.6	 5658693.0	 7665049.0	22342480.0	 2629044.1
192.0397_45.3	 910794.0	 905367.1	1297213.0	1359913.0	 578012.3	2578995.0	2340918.0	1407864.0	 597918.3	 838977.2	3120140.0	3241405.0	4241164.0	1974927.0	1829011.0	4369138.0	1190051.2	2954674.0	2973737.0	4567827.0	 313629.9
